Latitude,Longitude,Depth,Data Quality,temperature_avg,rainfall_mm,humidity_pct,pressure_hPa,drought_index,extreme_precip_days,urban_pct,forest_pct,agriculture_pct,water_pct,wetland_pct,grassland_pct,barren_pct,frag_index,soil_perm,ind_count,hg_impact,pb_impact,ind_risk_score,param_category,country_code,time_season,sampling_method,is_referenced_method,analytical_program,pollution_risk,testing_laboratory,validated_results,regulatory_framework,land_use_impact,value_mg_per_l,Station Code_encoded,Parameter Code_encoded,Dataset_Source_encoded,water_body_type_grouped,sampling_weather_grouped,Data_Quality_Num
40.520442342,-111.5858,0.3,Fair,-12.75866034904621,69.49023310168488,85.71889942016485,1011.418915670704,-1.956174527868696,0.0,6.20807130269743,30.034430363155906,25.353043715536096,9.53485362286862,7.146549513633638,16.455446077176827,5.267605404931502,0.6935482610934847,0.5826379962266834,1.0,0.0,0.0,0.1512240671677755,Other,CAN,2012-10-16 10:00:00 - Fall,Grab Sample,True,unknown,unknown,Canadian Analytical Services,True,unknown,Forest Dominant,0.046,0.0,0.024844720496894408,0.299035832493884,Marine,unknown,0
31.797510887999998,-27.693375655113357,0.3,Fair,-5.824027313992467,80.96961935030512,92.40275815921376,1007.1987534036824,0.006299256624511823,3.0,11.289178065910576,30.117724808286724,24.979463322317294,6.134553161903108,7.642969682547048,11.704022373164008,5.680793488422782,0.7658310201581313,0.5580919635217023,0.0,0.0,0.0,0.0,Common Ion,MEX,2007-09-07 12:00:00 - Fall,Automated Sample,False,unknown,unknown,Hellenic Environmental Labs,True,Mediterranean Action Plan,Mixed Land Use,11.3,0.29269195189639224,0.028708133971291867,0.3917525773195876,Marine,Cloudy,0
28.445768666000003,-27.693375655113357,0.3,Unknown,18.43105439433952,74.92547454239029,79.7030453140051,1009.2909082911372,-0.5593610082443976,1.0,11.328299806067658,38.399267960504254,26.89459154265012,3.068676586825821,8.599692879026605,8.309710891347867,5.04490494196622,0.743270914952437,0.5842290354484818,1.0,0.0476254303921266,0.0158812464661405,2.675262044520485,Other,IND,2017-01-03 00:00:00 - Winter,Composite Sample,True,unknown,unknown,International Water Quality Lab,False,International Water Quality Standards,Agricultural Dominant,0.046,0.29269195189639224,0.40264026402640263,0.3181818181818182,Lake,Snowy,1
18.85027778,-27.693375655113357,0.3,Unknown,5.09564116671615,72.27434055292024,71.86839532531208,1008.4357081716523,-1.942835859199577,0.0,10.648707812267526,39.01261862414693,20.289427401278463,5.269535934237219,8.97859332362983,11.10114389457664,4.699973009863374,0.7376778891410882,0.59142976553481,1.0,0.1620539750177118,0.1476359077694878,0.3720081679006038,Other,IND,2008-08-01 00:00:00 - Summer,Automated Sample,True,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,204.583,0.29269195189639224,0.4297872340425532,0.4294478527607362,Groundwater,Foggy,1
63.65262,26.00131,9.0,Fair,-14.190410115499224,42.666044195303925,76.96815086577803,1011.9070436153924,0.7955837511046422,1.0,10.696726754926615,31.17817676970337,25.46535903624881,7.736125294722014,8.363029604500158,12.180641560194143,3.870214293772642,0.7684266250362801,0.5742209731833195,0.0,0.0,0.0,0.0,Metal,MEX,1987-09-16 00:00:00 - Fall,unknown,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.18,0.0,0.36945221911235504,0.24705882352941178,unknown,Snowy,0
33.386089487999996,-116.9692,0.3,Fair,4.902108430268394,49.81302649527253,76.80574946173057,1008.6802024204416,0.006299256624511823,0.0,5.529405226279855,33.60048350317547,24.90509256788321,10.279627935559434,5.964592619083263,12.180641560194143,5.158821576489047,0.6969517363636972,0.5842290354484818,0.0,0.0,0.0,0.0,unknown,CAN,2012-10-04 13:30:00 - Fall,Manual Sample,True,Provincial Monitoring,unknown,National Water Research Center,True,Canadian Environmental Protection Act,Urban Dominant,0.046,0.29269195189639224,0.21951219512195122,0.3291139240506329,unknown,Cloudy,0
44.105060120000005,-27.693375655113357,0.3,Fair,-6.982851902334807,53.03112508041889,85.51228661725206,1008.4357081716523,0.6629101999247373,0.0,4.014508638150208,31.696196092602595,28.122157891872817,10.696824790071902,6.54498396145679,17.08052805128052,1.8448005745651737,0.6916044161587913,0.5821188781446285,0.0,0.0,0.0,0.0,Other,MEX,2008-10-02 11:30:00 - Fall,Automated Sample,True,unknown,unknown,Environment Canada Lab,True,Canadian Environmental Protection Act,Mixed Land Use,0.7,0.29269195189639224,0.0,0.3315508021390374,Marine,Foggy,0
45.1686,-27.693375655113357,0.3,Fair,0.1625653614759841,66.13089588907663,83.28692164520723,1012.0677571100788,0.006299256624511823,0.0,4.373952595185747,38.0316443683118,24.90509256788321,6.134553161903108,6.777489907583183,12.964848053306389,5.04490494196622,0.6851586986633131,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2007-06-13 11:50:00 - Summer,Composite Sample,False,Provincial Monitoring,unknown,International Water Quality Lab,True,Canadian Environmental Protection Act,unknown,0.0002,0.0,0.18181818181818182,0.299035832493884,unknown,unknown,0
34.159106332,79.6972,0.3,Unknown,14.581626619745316,89.80364421170697,82.87200797792269,1008.4357081716523,0.006299256624511823,1.0,9.87035900449353,35.58319999923065,31.467263151720413,4.378146072362165,7.7791796564306175,7.667960530694769,3.253891585067848,0.7891222429006658,0.5896378248584271,1.0,0.0279425299648384,0.0,0.1115514135273779,Common Ion,MEX,2000-01-05 00:00:00 - Winter,Automated Sample,True,International Water Assessment,Very Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,26.8515,0.29269195189639224,0.5670731707317073,0.4084967320261438,River,Snowy,1
45.63048,8.03819,0.0,Fair,12.17490033329709,120.73284215343496,86.30250811281323,1003.2938780163732,0.3488995875911702,1.0,5.223464923772109,31.4945406155868,22.87778469724846,5.420119816193854,11.019050605047898,15.001370047248182,8.963669294902694,0.6479225508683104,0.6131862638319625,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2012-03-05 00:00:00 - Spring,Automated Sample,False,International Water Assessment,unknown,International Water Quality Lab,False,International Water Quality Standards,unknown,0.003,0.0,0.0641025641025641,0.06666666666666667,unknown,Cloudy,0
21.75344,-27.693375655113357,0.3,Fair,13.350099570537774,79.28239454706886,75.32381021435332,1008.4357081716523,0.006299256624511823,1.0,11.50494534754452,35.72410493090124,24.80980732060621,6.134553161903108,7.304393103974108,6.4344368606146265,5.04490494196622,0.7715174438439873,0.5583012574045974,0.0,0.0,0.0,0.0,Other,MEX,2016-06-06 12:00:00 - Summer,Composite Sample,False,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.046,0.0,0.36945221911235504,0.299035832493884,Reservoir,Clear,0
26.392347,-27.693375655113357,0.3,Unknown,21.503949238087447,81.59832333841446,87.47022341822904,1008.1449768682418,-0.2296222206951039,4.0,9.888864180666683,38.24183363614824,26.984063838354714,6.134553161903108,8.363029604500158,7.085089553135035,2.059145394976017,0.836889580146632,0.5734546072416415,0.0,0.0,0.0,0.0,Other,IND,2018-02-13 12:00:00 - Winter,Composite Sample,True,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,9.9,0.29269195189639224,0.3550488599348534,0.299035832493884,Groundwater,Rainy,1
17.76388889,-27.693375655113357,0.3,Unknown,7.704398580991473,86.9526285615352,72.7815063051849,1007.5949589880444,0.3865511349717461,1.0,11.116641708094452,40.723227353847534,20.89237162173495,2.8554738255624166,8.853573469208147,12.180641560194143,4.333691610458747,0.7495430256777978,0.6063957780486938,0.0,0.0,0.0,0.0,unknown,IND,1997-07-21 00:00:00 - Summer,Manual Sample,False,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,6.4,1.0,0.3550488599348534,0.299035832493884,unknown,Cloudy,1
19.14006,-27.693375655113357,0.5,Fair,26.74176823068719,130.5735928625308,94.4460878710142,1006.5341839751216,-1.7663398086604798,5.0,12.798154777528469,33.60048350317547,20.83938223876136,6.134553161903108,8.179737003642897,12.180641560194143,5.04490494196622,0.7731614192966496,0.5798891626488129,1.0,0.1320173826958232,0.0,2.609788392069502,unknown,MEX,2018-02-08 12:00:00 - Winter,Grab Sample,False,International Water Assessment,Medium,International Water Quality Lab,False,International Water Quality Standards,Forest Dominant,0.046,0.0,0.09745762711864407,0.09,unknown,Rainy,0
25.82832,-100.20026,0.3,Fair,0.41527363269248585,83.86447211081187,73.39077268829855,1005.103603958902,0.006299256624511823,1.0,8.802161079259557,33.60048350317547,25.41986114608097,6.134553161903108,8.46815713923072,6.732296054022302,5.44230172405114,0.7731180771017441,0.5638761980318505,1.0,0.0496724005855688,0.0,1.4592675939494435,Other,MEX,2015-03-19 12:00:00 - Spring,unknown,False,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.046,0.0,0.30917874396135264,0.3181818181818182,unknown,unknown,0
54.8352,12.0143,0.0,Fair,3.027102939231509,121.78285700896936,93.62188297298268,1005.9628598714244,0.006299256624511823,1.0,9.08121970647832,27.55545975832684,26.72812835943534,5.803930963080014,9.022489972425438,17.821857843872547,6.761122436051826,0.6944401896190378,0.5997900356388853,0.0,0.0,0.0,0.0,Metal,DNK,2002-02-05 00:00:00 - Winter,Composite Sample,False,International Water Assessment,Low,International Water Quality Lab,False,International Water Quality Standards,Forest Dominant,0.0,0.0,0.05917159763313609,0.299035832493884,Groundwater,Clear,0
34.058151335999995,78.80416667,0.3,Unknown,0.9819242182475768,56.80487988951765,71.99622462760993,1006.9580264343098,0.8952030445791928,2.0,9.221117484948696,38.30693768834438,28.247367411387376,6.134553161903108,8.469665215016413,8.50330719903283,3.0756696350417547,0.7641752511559587,0.5977739962136829,1.0,0.0120527145603567,0.0598265110743991,0.190511938765658,unknown,MEX,1991-08-01 00:00:00 - Summer,Grab Sample,True,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.046,1.0,0.36945221911235504,0.49387755102040815,unknown,Stormy,1
45.469530444,-27.693375655113357,0.3,Fair,9.692970761393363,100.38977177333182,79.88063945705251,1008.4357081716523,0.9548427139730572,2.0,5.365323746615887,33.60048350317547,24.90509256788321,10.39600513028576,7.492824246441637,8.592307987159494,6.694175302468705,0.6699369000083408,0.5907412706859254,0.0,0.0,0.0,0.0,unknown,MEX,2014-06-23 12:00:00 - Summer,Field Measurement,False,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,470.0,0.29269195189639224,0.4297872340425532,0.299035832493884,unknown,unknown,0
25.74416667,82.69,0.3,Unknown,5.7016830775906255,116.4472425799722,92.50851437344744,1011.6451843436416,-0.1908167143708592,2.0,11.820551148528724,38.536874241709576,25.122167777222657,3.339501192078845,9.275366717313103,12.180641560194143,5.04490494196622,0.7943780238137951,0.5854298572796099,0.0,0.0,0.0,0.0,Other,IND,2020-11-09 00:00:00 - Fall,Composite Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,6.43,0.29269195189639224,0.3550488599348534,0.299035832493884,River,Stormy,1
21.98138889,83.21055556,0.3,Unknown,10.486440915269192,64.15577030145451,70.40711286017512,1008.4357081716523,0.006299256624511823,3.0,10.348817991340471,37.72186049267978,25.65388741433276,2.178986610286608,8.942284699072923,11.809276434691144,5.04490494196622,0.7667772751537894,0.605642792777199,0.0,0.0,0.0,0.0,unknown,IND,1994-07-01 00:00:00 - Summer,Composite Sample,False,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.046,0.29269195189639224,0.4297872340425532,0.299035832493884,unknown,Clear,1
16.92513,-27.693375655113357,0.5,Fair,8.93607542794317,54.27830751086596,76.51400105191674,1008.4357081716523,0.006299256624511823,1.0,13.184382738346432,33.055599404984456,21.22740200371976,6.134553161903108,8.98014174958472,11.446630655324654,5.04490494196622,0.7707789276439909,0.5716833120462153,0.0,0.0820844113014837,0.2046737384098933,6.931126910220829,unknown,MEX,2016-03-16 12:00:00 - Spring,Manual Sample,False,International Water Assessment,unknown,International Water Quality Lab,False,International Water Quality Standards,Agricultural Dominant,0.00088,0.0,0.08797653958944282,0.299035832493884,Reservoir,unknown,0
46.40625,12.01642,0.3,Fair,12.79864245156539,124.36426517341228,88.23437307500521,1008.4357081716523,-0.0751724848633466,1.0,6.620735481561402,28.19003674142537,29.018366804956628,6.410479192729674,9.318794638460048,13.517191099622494,6.9243960412443855,0.743270914952437,0.5911475162266412,0.0,0.0,0.0,0.0,unknown,MEX,2019-03-12 12:00:00 - Spring,unknown,True,unknown,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.001,0.0,0.09803921568627451,0.09655172413793103,unknown,Cloudy,0
32.394722,-114.8141667,0.3,Fair,3.123550828493853,74.0583260718252,79.59575971457367,1008.4357081716523,1.9083663744621795,1.0,5.798719384616528,35.426645820207,29.29993661743327,10.718541233930225,7.365059307070074,7.06462261209615,4.326475024646764,0.7118480987331806,0.5754973170785762,0.0,0.0,0.0,0.0,Other,MEX,2018-11-21 12:00:00 - Fall,unknown,True,unknown,Medium,International Water Quality Lab,True,unknown,unknown,0.046,0.0,0.0,0.299035832493884,Groundwater,Rainy,0
49.4608,-57.525,0.3,Fair,-6.968718553168015,72.39903886415557,85.44286390177352,1008.4357081716523,0.288663318685912,1.0,6.460582579656582,30.760402214161424,27.78118191321856,6.134553161903108,5.0913562676415,18.638530266772666,5.04490494196622,0.7224360532215766,0.5890561435134495,0.0,0.0,0.0,0.0,Metal,CAN,2011-11-14 13:00:00 - Fall,Composite Sample,False,unknown,Medium,National Water Research Center,True,unknown,Forest Dominant,0.046,0.0,0.04864864864864865,0.299035832493884,unknown,Snowy,0
55.6081,-27.693375655113357,0.3,Fair,-8.176683440277591,84.08979697374164,90.0039563816932,1008.9998215571326,0.006299256624511823,1.0,13.041249835290802,27.31538871816432,21.278567421425024,8.282995412404917,8.050595295107522,12.180641560194143,4.881766656172531,0.7776027513556245,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,CAN,2013-07-10 09:00:00 - Summer,unknown,True,Canadian Water Quality Monitoring,High,National Water Research Center,True,unknown,Mixed Land Use,0.0003,0.0,0.36945221911235504,0.06666666666666667,Estuary,unknown,0
52.50057,-27.693375655113357,0.3,Fair,-2.5794524759137474,59.67235288843947,84.27613404693523,1009.95171787148,-1.5662388895428552,0.0,4.997482011071488,32.437446056067074,24.90509256788321,4.8105880533147785,9.522392487494749,16.49304526756743,6.92014526408283,0.6644560081476663,0.6197102573342197,0.0,0.0,0.0,0.0,Other,IRL,2018-10-15 12:00:00 - Fall,Manual Sample,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.001,0.0,0.21951219512195122,0.299035832493884,Lake,Stormy,0
15.97719,-97.57488,0.3,Unknown,16.991924756439456,113.38906042352426,79.63762405734002,1008.4357081716523,0.006299256624511823,1.0,14.076555296843503,31.12778725189424,21.180441020890147,6.54923286549636,9.210979957105414,12.180641560194143,5.008522579797221,0.7920079216581172,0.5528165097226413,0.0,0.0,0.0,0.0,Other,MEX,2017-04-05 12:00:00 - Spring,Composite Sample,False,unknown,Low,International Water Quality Lab,False,International Water Quality Standards,Urban Dominant,0.046,0.29269195189639224,0.3550488599348534,0.299035832493884,Lake,Clear,1
39.196632778,5.93171,0.3,Fair,6.9865570506009735,119.01530199345764,81.22764858940938,1008.4357081716523,1.3432052776152972,3.0,9.63382061181206,29.944026052489345,26.515634236847767,4.681187558612368,9.204302617866796,16.05617204633008,6.4502324067733445,0.743270914952437,0.6038526627609527,0.0,0.0,0.0,0.0,Common Ion,NLD,2020-03-11 12:00:00 - Spring,Automated Sample,False,International Water Assessment,Very Low,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,59.0,0.0,0.015625,0.299035832493884,unknown,unknown,0
27.56108749,86.17472222,0.3,Unknown,17.62559414244703,83.67505802761386,76.33016851276989,1006.7819143342524,-1.2214051790374132,1.0,13.918141010227323,38.64025610811056,21.679485104236868,5.075613917852949,9.214976280505615,9.302981855060546,5.04490494196622,0.8063268120545635,0.5653998138435289,2.0,0.4659805091691249,0.0,0.0,Other,MEX,2002-11-01 00:00:00 - Fall,Grab Sample,False,International Water Assessment,Very Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.7890600000000001,1.0,0.2755741127348643,0.299035832493884,Reservoir,Foggy,1
26.01246,-98.05768,0.3,Fair,6.370352593384272,67.08874991850288,79.24349996354937,1008.4357081716523,0.1925707932335991,0.0,11.509251660564107,36.00873875245671,26.1177396413442,6.134553161903108,8.85420504258947,7.106763812480347,4.360658423668173,0.781424180996842,0.5718414871564274,0.0,0.0343396440278929,0.0716397553135181,0.0,unknown,MEX,2014-07-10 12:00:00 - Summer,Field Measurement,True,unknown,Very Low,International Water Quality Lab,True,unknown,Agricultural Dominant,0.046,0.0,0.024844720496894408,0.299035832493884,unknown,Snowy,0
38.237683778000005,-27.693375655113357,0.3,Unknown,23.94045486949263,124.37930924913366,88.68396548883989,1007.5827494028664,-1.8839953851208144,1.0,6.70912512469676,33.82982054620423,21.78714090646524,3.6560104233844153,8.570774065173085,19.462609609856504,5.04490494196622,0.6918555608225039,0.6189995678992847,0.0,0.0,0.0,0.0,Common Ion,MEX,1988-03-01 00:00:00 - Spring,Composite Sample,True,International Water Assessment,Very Low,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.046,1.0,0.5501432664756447,0.5502183406113537,unknown,Clear,1
30.28805556,78.98416667,0.3,Unknown,14.184469739341344,81.9254061849148,76.70802383978862,1008.3546120379284,0.006299256624511823,2.0,9.927269357039405,38.08069803860306,31.06462723600469,6.134553161903108,8.592598621552622,7.795936109560542,2.357848546351693,0.7632790612290637,0.5842290354484818,1.0,0.1168827103204003,0.0,0.0,Other,IND,1997-01-01 00:00:00 - Winter,Field Measurement,False,unknown,unknown,International Water Quality Lab,False,unknown,Forest Dominant,108.199,1.0,0.36945221911235504,0.4294478527607362,Groundwater,unknown,1
60.49346,26.45096,1.0,Fair,3.8119349466320336,147.85258424204284,95.0,1008.4357081716523,0.006299256624511823,3.0,11.301541062740831,27.44119770707534,24.41201245001125,9.03825659267888,4.911188607827288,18.60106667712284,4.294736902543553,0.7701094936784509,0.5842290354484818,0.0,0.0,0.0,0.0,Metal,FIN,1998-03-31 00:00:00 - Spring,Grab Sample,True,International Water Assessment,Very Low,International Water Quality Lab,False,International Water Quality Standards,Forest Dominant,0.099,0.29269195189639224,0.04864864864864865,0.299035832493884,unknown,unknown,0
51.80182,-27.693375655113357,0.3,Fair,4.134333589341732,152.8220775504653,95.0,1003.6355836608036,-0.5035445968459653,2.0,9.360581209481168,28.88339422331945,24.90509256788321,6.134553161903108,8.65251747088244,13.916279274369964,6.5770715195444165,0.7347374432203657,0.5842290354484818,0.0,0.0,0.0,0.0,Common Ion,AUT,2021-04-01 12:00:00 - Spring,Automated Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,unknown,65.331,0.0,0.028708133971291867,0.3917525773195876,Groundwater,Clear,0
23.422018334,-92.50194444,0.3,Fair,17.02576874382699,48.07035549623788,69.81562216357241,1010.6557478269935,0.006299256624511823,0.0,12.374987282650787,33.60048350317547,23.39159617493872,5.694503411812302,7.951327804508034,12.180641560194143,5.929405421034,0.7729357630092853,0.5763923677778787,0.0,0.0,0.0,0.0,unknown,MEX,2014-08-14 12:00:00 - Summer,unknown,False,International Water Assessment,unknown,International Water Quality Lab,True,unknown,Mixed Land Use,0.046,0.0,0.11518324607329843,0.299035832493884,River,Cloudy,0
24.869258600000002,-27.693375655113357,0.5,Fair,9.454571792762591,74.7549478391815,73.92648335386475,1008.5930167784412,0.006299256624511823,5.0,11.922922646263036,35.79816619171886,24.90509256788321,9.373024977030648,7.393725918216475,12.180641560194143,5.04490494196622,0.7613423035361229,0.5586016357138417,0.0,0.0,0.0,0.0,unknown,MEX,2017-06-12 12:00:00 - Summer,Manual Sample,False,unknown,unknown,International Water Quality Lab,True,unknown,Urban Dominant,0.046,0.29269195189639224,0.11518324607329843,0.09815950920245399,Reservoir,Foggy,0
31.748878660000003,77.69,0.3,Unknown,8.869613473411885,68.55212915678116,74.25980044645794,1010.7314209311968,-0.2865978253928909,1.0,6.85912686935647,38.32156309753798,24.90509256788321,5.19941021716232,8.363029604500158,12.12851187871588,4.318132401166533,0.706595029480547,0.6118934460869724,0.0,0.0,0.0,0.0,Common Ion,IND,2015-07-01 00:00:00 - Summer,Field Measurement,True,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,unknown,28.24,1.0,0.5162241887905604,0.35093167701863354,unknown,Clear,1
34.35576066,77.72388889,0.3,Unknown,13.115591143780884,81.01513966612545,79.90068617765941,1006.890998996064,-0.347105459261261,3.0,9.34914084718018,33.94954597827071,23.144817966281767,2.769418056073146,8.363029604500158,17.27129066046078,5.3375946290725205,0.7292732293937492,0.6132863783438974,1.0,0.0,0.5771320687331992,7.4715437264689,unknown,IND,1985-11-01 00:00:00 - Fall,Grab Sample,True,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.046,1.0,0.36945221911235504,0.4294478527607362,Wetland,unknown,1
62.89634,13.65418,0.3,Fair,3.534593234168254,42.18683820120302,74.67198266957416,1009.9073724637168,0.4202292014553759,0.0,7.156853547530278,34.88136398573948,25.34171885470757,5.020480981131914,8.363029604500158,12.180641560194143,5.04490494196622,0.7074809084006117,0.6097535061330691,0.0,0.0,0.0,0.0,Common Ion,SWE,2019-09-09 12:00:00 - Fall,Manual Sample,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,0.0,0.028708133971291867,0.3917525773195876,Lake,Clear,0
17.1791,-27.693375655113357,0.5,Unknown,6.002370553005757,48.096087255296496,72.1524895897974,1008.4357081716523,-0.4019480106214068,0.0,10.938827187867126,35.795038843725536,24.90509256788321,6.76285228577254,9.154659289011184,10.116487391576902,4.9968286890688125,0.7733169149209909,0.562440764133511,0.0,0.0,0.0,0.0,Other,MEX,2021-09-17 12:00:00 - Fall,unknown,True,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.046,1.0,0.3550488599348534,0.299035832493884,unknown,unknown,1
21.87902,-100.0928,0.3,Fair,5.820150226773079,30.44410530227749,70.09778362365793,1011.930257683403,0.006299256624511823,0.0,10.448750440007334,34.185578312953844,24.90509256788321,8.201301526579185,8.073658362681163,12.180641560194143,5.668062210987253,0.752534965422565,0.5682966519826271,0.0,0.0,0.0,0.0,unknown,MEX,2013-10-01 12:00:00 - Fall,Manual Sample,False,International Water Assessment,unknown,International Water Quality Lab,False,unknown,Forest Dominant,0.046,0.29269195189639224,0.0,0.04460966542750929,unknown,Stormy,0
22.40583333,-27.693375655113357,0.3,Unknown,22.81064969300597,97.90809033222138,79.55982001850829,999.2826438671292,1.4649652717223356,2.0,10.849686457500493,33.60048350317547,27.74221880396196,6.134553161903108,6.957421947016719,8.312787784158509,2.9686940420470824,0.7727269750213266,0.6107520696473291,0.0,0.0,0.0,0.0,unknown,MEX,2010-04-05 00:00:00 - Spring,Field Measurement,True,International Water Assessment,Medium,International Water Quality Lab,True,unknown,Forest Dominant,0.046,0.29269195189639224,0.8609625668449198,0.299035832493884,Stream,unknown,1
52.14124,-27.693375655113357,0.3,Fair,7.320245788682176,69.15782845463627,74.32055889067762,1008.119150043018,0.006299256624511823,0.0,1.980722243452384,32.10373541301228,28.336823974860675,4.384108283774997,8.363029604500158,17.76479463791618,4.676239097740242,0.6480137580373879,0.6275319927895198,1.0,0.2637661946099041,0.1263329998481857,0.3103809074939951,Other,IRL,2021-10-05 12:00:00 - Fall,unknown,True,International Water Assessment,unknown,International Water Quality Lab,False,International Water Quality Standards,Forest Dominant,0.001,0.29269195189639224,0.26,0.299035832493884,Lake,unknown,0
18.6558,-98.46275,0.3,Fair,11.173673128495036,84.44446559974989,67.76561642552828,1008.9677045829224,-1.3626768993466278,2.0,15.031285633277768,36.06941163793824,24.90509256788321,7.230982123966693,8.726448646346142,8.964728472303246,5.04490494196622,0.7953179639577426,0.5513929962906314,0.0,0.0,0.0,0.0,Nutrient,MEX,2013-04-17 12:00:00 - Spring,Grab Sample,False,International Water Assessment,Low,International Water Quality Lab,True,unknown,Forest Dominant,0.088,0.29269195189639224,0.12759643916913946,0.299035832493884,Stream,Rainy,0
42.177024666,17.69159,0.3,Fair,-14.914385041375173,100.80998793923132,87.74559207838821,1007.0386612525584,-0.258266589592917,2.0,9.967254287317738,32.178448944833406,20.371990406336327,6.134553161903108,8.363029604500158,12.180641560194143,5.04490494196622,0.7193515829889551,0.5843280435603094,1.0,1.6185318916617697,4.208059472747879,6.957883690935329,Heavy Metal,SWE,2016-10-20 12:00:00 - Fall,Composite Sample,False,unknown,High,International Water Quality Lab,True,unknown,Mixed Land Use,0.00055,0.0,0.06497175141242938,0.06666666666666667,unknown,unknown,0
22.73527,-27.693375655113357,0.5,Unknown,11.965997800531913,72.78094283169185,64.27277078360534,1012.44583619274,0.006299256624511823,0.0,10.690054104949182,36.95674456109395,22.545679088914213,8.847367634286098,7.690765210374296,8.57127078785346,4.698118612528797,0.7495886139561648,0.5669723437860423,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2019-06-12 12:00:00 - Summer,Composite Sample,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.005,0.29269195189639224,0.08797653958944282,0.299035832493884,unknown,unknown,1
51.9237,-27.693375655113357,0.3,Fair,-0.470779729625549,82.07428032406972,85.01144552559043,1010.1865889340196,-1.3918782620670531,0.0,4.283060068651032,28.564200588105724,27.566673557748658,6.134553161903108,9.6977955807156,17.65990077548011,5.716778836972921,0.6734953746336442,0.6023604078232526,0.0,0.0,0.0,0.0,unknown,NLD,2017-12-07 12:00:00 - Winter,Field Measurement,False,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,10.59,0.0,0.3550488599348534,0.299035832493884,Reservoir,unknown,0
20.11953,-27.693375655113357,0.3,Fair,12.18167302246906,55.50965055305046,74.5747572929362,1008.4357081716523,0.6232216254482972,0.0,12.005294508599894,36.6123579735163,21.46836932583913,6.134553161903108,9.47400296028721,12.180641560194143,5.04490494196622,0.743270914952437,0.5668039328164537,0.0,0.0,0.0,0.0,Nutrient,MEX,2014-07-19 12:00:00 - Summer,unknown,False,unknown,Low,International Water Quality Lab,True,unknown,Forest Dominant,8.126,0.29269195189639224,0.16806722689075632,0.299035832493884,unknown,Cloudy,0
20.21638,-98.00201,0.5,Fair,14.846546121015018,73.52892764554436,67.90762318114206,1013.1408658189748,0.006299256624511823,0.0,11.476207029425574,33.60048350317547,24.90509256788321,6.134553161903108,7.610189461352715,9.94888204820872,4.702759399212938,0.7406758792198866,0.5858817059607162,0.0,0.0,0.0,0.0,Other,MEX,2016-06-09 12:00:00 - Summer,unknown,True,International Water Assessment,unknown,International Water Quality Lab,True,unknown,unknown,0.046,0.0,0.024844720496894408,0.3181818181818182,unknown,Stormy,0
28.4438286,-27.693375655113357,0.3,Fair,4.789338715255957,79.11988533757862,84.25441663920424,1008.4357081716523,-0.2591995281758597,3.0,5.57007472788539,28.19764519131601,26.668181358320435,6.134553161903108,8.363029604500158,17.74860815632929,6.661339949930393,0.6835853279602311,0.6074284193455005,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2008-01-15 00:00:00 - Winter,Field Measurement,True,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,4e-05,0.29269195189639224,0.09745762711864407,0.09,unknown,unknown,0
